ID	LD03	LD03	LD03	LD06	LD06	LD06	LD09	LD09	LD09	LD12	LD12	LD12	LD15	LD15	LD15	LD18	LD18	LD18	LD21	LD21	LD21	LD24	LD24	LD24
Ot01g01290	-0.655956209	-0.998102179	-0.958763201	-0.919192804	-0.859994306	-1.023402336	-0.861823757	-1.145667573	-1.10936056	-0.486182511	-0.95700062	-0.752168287	0.664736874	0.788606511	0.637222791	1.44095432	1.337036509	1.1871889305	0.56312605	0.295523095	0.69678534	-0.419768081	-0.75176279	-0.525756379
Ot01g04230	-0.254311752	0.133164585	0.260507363	0.490930239	0.604753784	0.632916669	0.765288151	0.631390444	1.478589666	0.211998732	0.181256377	0.8013669465	-0.135311523	0.060809753	0.202170744	-0.08296644	0.101816546	0.2084151255	-0.047757793	0.086412351	0.934409395	-0.08601029	0.205376429	0.333955625
Ot15g00190	0.685626528	0.444557958	0.49970071	0.240473804	-0.017313256	0.01945692	-0.360875048	-0.530168254	-0.520128703	-0.764568629	-0.484416833	-0.105697671	-0.822339941	-0.902814034	-0.883487809	-0.427700081	-0.601952358	-0.542347001	-0.564984883	-0.516879401	-0.381898095	0.517461922	0.513429826	0.528248306
Ot17g02170	-0.659500936	-2.029998405	-1.753703535	-0.962072139	-2.835097812	-2.647633567	0.12727846	-0.586906375	-0.422403491	0.374396655	0.207106762	0.619092638	0.417546432	0.367310188	0.34650858	0.435491215	0.281972535	0.293877414	0.024996183	0.162947884	0.3681564215	-0.127134465	-0.846535642	-0.642506913
Ot01g01580	0.186607915	0.666419687	0.691355735	0.732666614	1.003088992	1.110460009	1.430152965	1.762395601	2.651746232	0.761241511	0.838177686	1.393622273	-0.004736475	0.134841952	0.2310701255	-0.022707528	0.082482203	0.2943022925	0.04589618	0.351243554	0.34930206	0.170709576	0.409739051	0.641157263
Ot01g04690	-0.179563317	-0.087123944	0.525494638	-0.140888736	0.054232561	0.376086564	0.279356565	0.210840861	0.643330776	0.582846418	0.138618473	0.840342143	0.758821945	0.929394295	0.760948405	0.89880441	1.0887321	1.060509315	0.210097372	0.169896642	0.840843079	-0.169930949	-0.002589409	0.42348181
Ot04g02600	-0.379892572	0.056499448	0.209077361	-0.228998353	0.052018022	0.169126685	0.133641963	-0.045279821	-0.1357777095	-0.493683547	-0.186202882	0.910624605	-0.213688297	-0.206051471	-0.91799904	-0.144844449	-0.11684173	-0.5358125125	-0.053133423	-0.117863957	0.029957234	-0.362543277	0.176877768	-0.084972532
Ot18g00800	0.009221575	-0.12847072	-0.155467704	-0.129800737	-0.579794402	-1.212224796	0.438560214	-0.44439402	-0.172409444	0.694945163	0.653732964	0.704141892	0.745259254	0.855890757	0.602450292	1.026947823	1.143810327	0.626455477	1.054736834	1.028346075	1.276077869	0.465570175	0.436352117	0.4018225
Ot01g01930	0.441165051	0.463435764	0.654868537	0.948912807	0.974251794	1.079414668	0.914409774	1.310794228	1.714753977	0.491940871	0.63044522	1.007743205	0.037158914	0.202555406	0.093558307	-0.106734666	0.077803844	0.098518086	0.052066884	-0.03702122	0.035160829	0.265484462	0.014808341	0.131859473
Ot01g05940	-1.903206687	-2.701980915	-2.958488789	-2.350599522	-2.499717309	-2.637454608	-1.895473511	-2.294405101	-2.871422535	0.1724087	0.231692002	0.307142444	0.765295189	1.033554785	0.95288288	0.774712008	1.145150595	1.014086038	0.757236647	0.792082921	0.989972642	-0.171891447	-1.259426884	-1.279634844
Ot20g00680	-0.707358817	-0.062889452	-0.019471532	-0.123700408	0.011747728	-0.305374869	0.403904996	0.750299451	1.174421723	0.329630742	0.367070124	0.1078654155	0.657160351	0.397460322	0.3731316025	0.634927593	0.389771542	0.244715258	0.449280806	0.182342503	-0.295683137	0.175806951	0.0723571275	0.014715595
Ot11g03350	-0.040554867	0.311477177	-0.013413747	0.165649042	0.635127866	0.576648418	0.942817809	1.494426558	1.861330085	0.217429331	0.115097956	0.427529424	-0.146531174	0.24133204	0.279099081	-0.408698738	-0.125480093	0.092097833	-0.236473907	-0.420871159	-0.375918066	-0.193773891	-0.105999446	-0.129948394
Ot01g02060	0.350495006	0.74108829	0.695433126	0.831845411	1.405651994	1.484161839	1.437326475	1.661931488	2.169459462	0.766364874	1.111562945	1.762414076	0.021426316	0.008594702	0.169880588	-0.065259062	0.196467331	0.2311477515	0.1846275	0.521034536	0.682501803	0.368384926	0.385422579	0.554899516
Ot01g06080	0.584027814	1.328426819	1.410813024	1.457561259	1.897759317	1.820487731	0.899114788	1.546590211	2.121519549	-1.171372436	-0.732036188	-0.43161591	-1.186353739	-1.295254713	-1.1541597065	-1.199897129	-1.243742805	-1.0789077115	-0.66754304	-0.423572753	-0.86978838	0.248172759	0.754349966	0.845576812
Ot15g00310	-0.363416888	0.005664347	0.047425798	-0.034501617	-0.023247736	-0.046382509	0.344818759	0.309411611	0.331684676	0.193779247	1.08967834	1.205803419	-0.412641447	-0.226454361	-0.264075492	-0.537707138	-0.433630366	-0.544023188	-0.037470344	0.505233983	0.532471251	-0.469000541	0.127512347	0.132567199
Ot01g02420	0.263860579	0.686730303	0.705349172	0.675000272	0.718906279	0.769988336	0.668508613	0.672537931	1.183175791	-0.234347972	-0.061063802	0.253559865	-0.79727877	-0.619872759	-0.666076498	0.114051252	-0.010199578	-0.111503171	0.125829512	0.195888441	0.451644698	0.01292274	0.247695016	0.419391005
Ot02g00020	0.244970148	0.205681042	0.154023213	0.574775274	0.776128224	0.738934446	1.433787851	0.92368599	1.378563516	0.856538082	0.912796987	1.104026159	0.041058147	0.089169594	-0.001129228	-1.046222292	-0.880181585	-0.6764569965	-1.305033024	-1.761928791	-2.194616043	-0.836360043	-0.961034584	-0.92090875
Ot12g02520	-0.859920969	-1.724590033	-1.623783397	-2.896470806	-4.031851705	-4.390412648	-3.550242366	-4.249281067	-4.548039034	-0.943869987	-1.362543962	-1.314737966	0.592708717	0.664685359	0.646246786	0.961071788	1.206500531	1.070885709	0.792774346	0.874408371	NA	0.402444261	0.380846311	0.511327069
Ot15g00210	-0.369356423	0.0494222195	0.180206282	-0.455434798	0.166203277	0.711550826	-0.349161375	-0.027743042	0.994221558	0.296711059	-0.170363083	0.529400777	0.329024235	0.334421121	0.1248378405	0.378171849	-0.267506634	-0.0606379325	0.241280569	-0.101704239	1.493773839	0.047226172	0.038542351	0.1299866105
Ot16g01890	0.767709722	1.550088976	1.52544663	-0.336508348	0.706900922	0.6895779	-0.98771674	-0.266115295	-0.229099975	-2.032142262	-1.9696289	-1.889682249	-4.860315015	-4.915965835	-4.907809093	-4.758823092	-4.261630526	-4.630179025	-0.655656146	-0.58124576	-0.666672116	0.625046851	1.182459522	1.116687758
Ot12g02680	0.716524327	1.115948443	1.136855708	0.983462395	1.317466821	1.488107292	0.12714578	0.375421584	0.591934293	-1.336434294	-0.595592532	-0.637020613	-2.186806708	-2.953118507	-2.786421207	-2.098843544	-2.945942861	-2.713128977	-0.19376621	-0.387941691	-0.750049173	0.541955004	0.459934342	0.462538358
Ot14g01000	-1.172490775	-1.789566356	-1.787645636	-0.161219179	-1.205495033	-1.04781593	0.787752357	0.502599177	0.700521739	0.46546686	1.127791918	1.492437718	-0.133901189	-0.203660373	-0.334608647	-0.543858272	-0.628404301	-0.650981884	-0.468614926	-0.630275847	-0.440022409	-1.521460639	-1.713566227	-1.738994016
Ot13g01920	-0.090942382	-0.475689368	-0.223724688	-1.707904048	-2.538251544	-2.427111943	-3.720178175	-3.779926061	-4.048175062	-1.783982438	-2.520843148	-2.598459417	0.274120728	0.26432508	0.469735054	0.640917455	0.822010214	0.6594096115	0.700054318	0.777418467	NA	0.755813906	0.567247728	0.510527909
Ot12g01770	-0.00070787	0.351155114	0.474891713	0.675804092	0.471497667	0.648743411	-0.131112781	0.231882039	0.233608138	-0.552790827	-0.147470502	0.102831729	-0.476825826	-0.345991777	-0.220370523	-0.551838205	-0.433267044	-0.280157686	0.003484797	0.239227119	0.090516001	0.161771345	0.264111006	0.320442431
Ot12g02760	0.232784571	0.72776008	0.565789064	1.025638365	1.141638736	1.441169764	0.874461681	1.239162909	1.720790017	-0.054121815	0.498162951	1.079631283	-0.534991598	-0.43853373	-0.458532157	-0.397170011	-0.482568357	-0.425798408	0.0311553	0.078225762	0.154261152	0.29276921	0.382583549	0.398774151
Ot14g01060	0.759880943	0.929280327	1.069601396	0.670459288	0.582625477	0.714303638	-0.791665498	-1.072610198	-1.101027268	-1.356688939	-1.657257433	-1.383469905	-3.775814757	-4.12150791	-4.30660812	-2.750575481	-2.735069841	-2.759972993	0.013799347	0.322380344	0.377615559	0.687591375	0.720824601	0.856973168
Ot13g01600	0.052760186	-0.602056341	-0.7099280405	0.456091027	NA	0.089472846	-0.384748742	-0.54828101	NA	NA	NA	0.55026977	-0.210708963	-0.198841357	-0.3404007925	-1.201523726	-1.701804241	NA	-2.632690007	-3.48755969	-3.8953037	-0.588287026	-1.1438957185	-1.099531486
Ot12g01820	0.257897081	0.799091253	0.986140622	0.470715774	0.439868229	0.762889868	0.008482189	-0.18249254	0.067684557	-0.050982257	-0.557509496	-0.275807972	0.278568293	0.368224497	0.458217394	0.120529075	0.227017174	0.1627619595	0.602015729	1.267435874	1.328952391	0.630223967	0.907199495	1.098426694
Ot12g02930	0.559404226	0.59139445	0.649576694	0.179842573	0.191395167	0.283361099	-0.281199989	-0.441431686	-0.458827306	0.278430507	-0.119975798	0.155468926	-0.053460495	-0.010407385	-0.069337705	0.177298432	0.176610798	-0.085428607	0.590923448	0.806299446	0.81544332	0.635876507	0.57430862	0.567292974
Ot13g03050	-0.213954354	0.06743788	0.153074823	-0.212510144	0.269622494	0.314396255	0.129638802	0.440495285	0.5016924225	-0.889819953	0.002051137	0.253552396	-2.658149206	-3.562177297	-3.483851448	-3.56131615	-3.680525794	-3.3303845985	-1.665249112	-1.789998926	-1.87469739	-0.451955347	-0.512049744	-0.505404458
Ot13g01580	0.281257449	0.785069388	0.899074718	-0.598904062	-0.297685595	-0.21334225	-1.34690267	-1.58244576	-1.669978513	0.171319456	-0.478940728	-0.491962623	0.408765911	0.466013621	0.559950842	0.15404515	0.433722548	0.493408981	0.162543597	-0.147984734	-0.275066026	0.446474048	0.666269071	0.726254833
Ot12g01940	-0.78456886	-0.427484106	-0.664754571	-0.580055049	-0.140653219	-0.155549027	-0.674307811	-0.434092943	-0.272405773	-1.053062391	-1.177792765	-0.657765016	0.66990471	1.01800593	0.89494952	1.031092537	1.605409591	1.7924928245	0.519876622	0.701349898	1.053146788	-0.637224971	-0.365692487	-0.600061731
Ot12g02950	0.01703535	-0.117495831	-0.097385251	0.24048654	0.399888548	0.343376738	0.501498901	0.760873674	0.6738431065	-0.23378362	-0.006960205	-0.004068946	-1.347056583	-1.785326215	-1.614523104	-1.954042835	-2.42292482	-2.270840429	-1.298156225	-2.098195681	-2.176117617	-0.436191768	-0.944254397	-0.948538728
Ot13g02990	-0.102568169	0.224804397	0.223782283	0.227205941	1.175824978	0.963956151	0.818592923	1.007876609	1.594141674	0.474413691	0.150129999	0.720309169	0.093546854	0.14945678	-0.123724709	0.123842684	0.053832034	-0.011850869	0.119481453	0.14727315	0.388128985	-0.031447807	0.000931991	0.080312644
Ot13g01500	0.295318038	0.251579407	0.326566349	0.621746094	0.327267614	0.329534354	-0.684580346	-0.079862947	-0.215799061	-0.312361405	-0.026992296	0.137499402	-0.580149923	-0.295413702	-0.236305339	-0.615121712	-0.396071582	-0.315942029	-0.439854502	-0.242155968	-0.276747047	-0.167417723	-0.102616655	-0.050042384
Ot12g02000	0.263344001	0.315448818	0.761740931	0.354475717	0.844196315	1.041457673	0.91535082	0.700764191	1.546561296	0.747092179	0.340257255	0.713725485	0.434426801	0.544177499	0.054110122	0.615363495	0.24977776	0.142355697	0.609784714	0.412226272	0.409676413	0.399867623	0.078957917	0.517179481
Ot12g03070	-0.26290345	0.139390802	0.181866132	-0.243648336	-0.026540126	-0.103813076	0.153410504	0.270683054	0.344920685	-0.089247324	-0.000524622	0.541581429	0.601593598	0.653442249	0.1793705075	0.508495328	0.969506955	0.3299184785	0.417207281	0.338235437	1.490573761	0.44387171	0.338778322	0.908021916
Ot13g03100	-0.509395475	-0.135122704	-0.4391423985	-0.336547477	-0.036306485	-0.313603905	-0.355196701	0.448499938	0.820608841	0.04921562	0.247346725	1.089431762	0.315225454	0.219138249	-0.264810563	0.301432345	0.015004186	-0.3091109415	0.193636127	0.052648649	1.016540017	0.415626034	0.102327915	0.186076874
Ot13g01360	-0.718960916	-0.47694035	-0.615222693	-1.460585478	-1.526988079	-1.800098289	-2.214527597	-1.552739934	-2.043294521	-0.31438869	-0.997254387	-1.340505805	0.512111361	0.632228734	0.351577638	0.948913205	0.829236929	0.612568727	0.866010823	1.057948055	1.296765265	0.175997117	0.18736161	0.25062737
Ot01g04450	-0.340672617	-0.083860818	-0.17883032	-0.777485084	-0.68843863	-0.608292802	0.035242711	0.250199014	0.510716111	-0.59607158	-0.059723112	0.135126773	-0.419450644	-0.410592688	-0.430956565	-0.155282736	-0.302458348	-0.349576946	-0.056472422	0.261115409	0.259394182	-0.107849564	-0.037897049	-0.027903669
Ot11g03410	0.568811205	1.122392641	1.051340612	1.054383913	1.693668179	1.548535872	1.732180316	1.840052224	2.377954583	0.73524825	0.685618252	0.644979759	0.029822161	-0.042536534	-0.195740821	0.026732343	0.03389404	-0.3455101695	-0.139349257	-0.24924456	-0.412264015	0.150987867	0.345174931	0.384124983
Ot01g00780	-0.753868944	-1.144294856	-1.189332904	0.349815203	0.350555548	0.497677681	0.732852925	0.782138486	0.885273782	1.084763789	1.015545434	1.3364295015	0.044385781	-0.278676315	-0.198628694	-0.847488656	-1.159657514	-0.860960641	-2.09599273	-3.322094887	-3.385306808	-2.938860993	-3.1756045	-3.619019358
Ot08g03720	-1.478452811	-0.935779481	-1.019805388	-0.90008544	-0.639342396	-0.493504398	0.397903434	0.494486731	0.856120448	0.122474119	0.793008791	1.273904973	-0.621600904	-0.817502119	-0.869856163	-0.996988579	-1.063887245	-1.294618657	-0.519620766	-0.726489262	-0.706171419	-0.488000425	-0.731901508	-0.444439168
Ot09g00330	0.568583175	0.921600941	1.087079312	0.361089418	0.946884698	1.029004346	0.867883049	0.598517874	0.810184811	0.336279238	0.177044552	0.344740537	-1.454940953	-1.614122023	-1.718939989	-2.671851868	-2.111473894	-1.9902134545	-1.308317334	-1.348916226	-1.523270004	0.038210049	0.38199762	0.352595427
Ot08g01680	0.53708282	0.867601072	1.028253958	0.53168667	1.455430165	1.660065475	0.131064648	0.82060965	0.92735285	-1.06700208	-0.838567299	-0.557929996	-2.137412514	-2.301782858	-2.335277434	-2.032457428	-2.616241371	-2.3017882255	-1.257933243	-1.657384019	-2.143221517	-0.056054694	0.147315134	0.10260337
Ot08g02600	0.169559422	0.109989238	0.048193647	0.455269327	0.467036076	0.52768806	0.610523253	0.544101033	0.622974514	0.057706052	0.348349417	0.443768852	-1.692861734	-2.512673876	-2.261485873	-2.485657548	-3.000724616	-2.731553298	-1.345171923	-1.457624509	-1.712433702	-0.178492929	-0.152690616	-0.160395622
Ot08g03970	-0.813129346	-0.660843032	-0.471783843	-1.183283217	-1.145845813	-1.050064867	0.53937711	0.418827807	NA	0.122038653	0.107516011	0.375608524	-0.786665704	-0.924636355	-0.813768358	-1.48478646	-1.044731759	-1.180464124	-0.563008088	-0.482329184	-0.28228818	-0.108030907	-0.094312589	-0.034435858
Ot09g00490	-0.222213975	0.345328234	0.377153042	0.129552827	0.4562154995	0.37317466	0.753153902	0.934347454	1.05155894	0.562278173	0.62487445	0.544710064	-2.0726674	-2.237763059	-2.140110031	-3.810840478	-3.390975175	-3.102315411	-2.515577626	-2.295053237	-2.81873461	-0.62396058	-0.22476327	-0.32333147
Ot08g02660	-0.103301247	0.243088393	0.258992046	0.005702291	0.403779201	0.690941699	0.323783943	0.652624956	0.815438871	0.004207533	0.110073796	0.473009419	-0.527878727	-0.665608934	-0.616650919	-0.765071679	-0.816842505	-0.6686035435	-0.678776216	-0.732553446	-0.781000937	-0.257304018	-0.085662257	0.024558379
Ot08g03750	0.469390478	0.080847476	0.080854214	0.32136355	-0.07008435	-0.106313014	-0.031341	-0.321568126	-0.265676773	-0.690471684	-1.056648325	-1.021383183	-0.764444922	-0.950471028	-1.074305027	-0.831607638	-0.860226761	-1.053958405	-0.525422061	-0.778724222	-0.7488010195	0.002656433	0.038496556	-0.001107961
Ot09g00540	0.318791757	0.482744748	0.579220376	0.101349976	-0.020544184	0.214575159	0.342039424	0.282181183	0.597894162	0.302159148	0.440817059	0.893280448	0.214980635	0.356690572	0.230313085	0.071739946	0.39063268	0.320361041	0.255876818	0.396668468	0.405770751	0.3042916	0.453286222	0.452999646
Ot08g01460	0.737774995	0.999960058	1.143660988	-0.342477181	0.002098675	0.099867183	-3.291170781	-2.708118439	-2.746960646	-3.563236264	-3.577908529	-3.499164141	-3.170276055	-3.062548128	-3.400270099	-2.513858715	-1.677464471	-1.7581595205	-0.061249851	0.387255983	0.191751847	0.802885405	0.96116842	0.979995214
Ot08g02810	-0.218570399	-0.588749542	-0.590037615	0.136468681	-0.376578627	-0.296292834	0.427666804	0.633470159	NA	0.255715423	0.324037176	NA	0.040130742	0.381497587	0.047048376	-0.227072447	0.13403398	-0.345275328	-0.122586712	0.0522792	0.069018227	-0.220487319	-0.546358041	-0.619051426
Ot08g03780	-0.2005599	-0.313790026	-0.218057018	-0.182003805	-0.439541311	-0.493050109	0.127553346	-0.038759307	NA	0.403540305	0.128777849	NA	-0.016713701	-0.373390207	-0.111812884	-0.420884476	-0.727662227	-0.567293609	-0.73058127	-0.797676346	-0.844464055	-0.478784543	-0.412936089	-0.446142198
Ot09g00770	-0.0446005	0.549947713	0.595399989	-0.207931635	0.411265454	0.309196228	0.216070344	0.555944058	0.368530132	0.35213412	0.306043106	1.278899458	0.318121218	0.374260742	-0.19216555	0.071855078	0.301022366	-0.0957887935	0.069269538	0.287013244	0.595709108	-0.103804422	0.198942709	0.852518559
Ot08g01810	0.447165329	0.071539622	0.133518875	0.40668352	0.164592472	0.274699087	-0.361918026	-0.265341306	-0.198400173	-0.238661105	-0.051966407	0.322609704	-0.505353495	-0.709596278	-0.483980641	-0.597475632	-0.695660494	-0.480017314	-0.3956211	-0.369378982	-0.06649641	-0.096770889	-0.155333799	-0.022218033
Ot08g02850	0.112128462	0.481474108	1.095371027	0.539353451	0.835576113	1.345470164	0.97839211	1.309461897	1.786925876	0.534292436	0.504392196	1.4654757275	0.634176845	0.490151637	0.176236423	0.434133007	0.414239312	0.098635885	0.467172551	0.515106342	0.268903053	0.441462073	0.501203768	0.801184551
Ot03g03500	0.438838166	0.51277245	0.458374323	0.614186846	0.586514703	0.690903877	-0.216337069	-0.098362124	0.054623019	-0.38109696	0.055953651	0.277102511	-0.904659083	-1.237315684	-1.143471308	-0.93002278	-1.369531743	-0.947906528	-0.477148548	-0.44401397	-0.386850714	-0.056345044	0.018822765	0.155017942
Ot09g00680	0.54917139	0.399409595	0.424847451	0.330326277	0.262393298	0.129050993	-0.168464362	-0.792212381	-0.848583262	-0.058043645	-0.533520105	-0.6122565	0.101800978	-0.035332001	-0.072855226	0.312240444	0.244019578	-0.006934812	0.429113179	0.510759145	0.641682969	0.465031082	0.328436404	0.42906894
Ot12g01600	0.167261868	0.941874862	0.870308244	-0.049141815	0.7013414	0.817099885	-0.253807306	0.542803996	0.90500688	-2.472048666	-1.975276037	-1.466716694	-3.06418192	-3.286752985	-3.350949684	-3.27254282	-3.148401061	-3.2622536495	-1.728324183	-1.175760169	-1.528420194	-0.077263235	0.433649608	0.435385083
Ot12g02630	0.050508917	0.405782759	0.759946948	0.396938533	1.049905601	1.294302908	1.207799754	1.297842425	1.658212462	0.78475886	0.708051753	1.656767314	0.211820398	0.514831113	0.64883922	-0.169439307	0.438280515	0.5481562505	0.263436885	0.447690637	0.723035994	0.633504016	0.31305268	0.369972809
Ot14g00890	0.55845391	1.527517229	1.942645843	0.1717241	1.915745941	2.051146153	0.573929468	0.623978902	0.797333653	-0.632192333	-0.671972958	-0.422929464	-0.727546645	-1.254099537	-1.20443464	-0.982192542	-1.260291333	-1.0161157755	-0.793424955	-1.165970274	-2.033213405	0.071232157	0.444107759	0.760887269
Ot13g02050	-0.286778535	-0.052962072	0.393689169	0.23899743	0.468139001	0.861505943	0.67109485	1.006097428	1.725625557	0.747595711	0.515259693	1.028507053	0.708663414	0.786252146	0.732727975	0.646011464	0.691050674	0.825414132	0.257247982	0.075439014	0.182062916	0.233986371	-0.013045591	0.127609975
Ot12g01610	0.049155875	-0.153300942	-0.233356374	-0.243636223	-0.330941658	-0.274439672	-0.548632774	-0.550072508	-0.619368278	-0.592138001	0.207123834	0.396521215	-0.077911109	0.078027623	0.060259092	0.398134065	0.340938861	0.4181864	0.647914681	0.511786747	0.658435826	0.094312462	-0.102215816	-0.109673599
Ot05g04370	0.273730412	0.200149308	0.227303325	0.2602799	0.172107629	0.149282084	0.74106137	0.747997303	0.778888379	-0.254742529	-0.152658255	-0.103362796	-0.840234823	-1.040731878	-1.060854751	-0.662651653	-1.082790575	-1.244383203	-0.440790017	NA	-0.323695221	0.164465796	NA	-0.0981779235
Ot04g03530	0.695239241	1.19114694	1.207216954	0.830396042	1.455724607	1.627092518	-0.809884059	-0.475910401	-0.216631551	-2.679595276	-2.111223642	-1.862311752	-3.031477338	-3.406654155	-3.293036814	-2.760748783	-2.743038193	-2.5549722185	-0.672510661	-0.811987006	-0.899807503	0.340418979	0.524793902	0.499468681
Ot04g04170	-1.528152753	-1.13830241	-0.917789396	-2.53863173	-2.531043446	-2.446851871	-1.024247713	-0.56898549	-0.420941028	-1.573693978	-1.793583496	-2.000058867	0.588331715	0.515071084	0.475338392	1.338719571	1.29683817	1.0637849765	0.596633696	0.229559994	0.550291393	-0.483668539	-0.116588039	-0.174505771
Ot04g05480	0.377436513	0.510822852	0.543316902	0.358481167	0.453079369	0.576650554	0.225781375	-0.085692439	-0.140310913	-0.431933829	-0.693636666	-0.543810618	-0.585515177	-0.884999512	-0.865282608	-0.429809297	-0.619672038	-0.587712112	-0.194993511	0.022118016	0.044951539	0.344607215	0.387629313	0.327761828
Ot05g03740	0.224542281	0.282152803	0.394373199	0.706490738	1.072345102	1.310508935	1.267093936	1.109037345	1.916944442	0.765964602	0.401331103	1.017806683	0.674113631	0.32955359	0.261138885	0.446544083	0.226283422	0.291792133	0.339184454	0.336374543	0.688891565	0.268095309	-0.051040502	0.26355745
Ot04g03600	0.638969218	1.48186866	1.587451482	1.613666398	2.344254862	2.154924232	1.456887265	1.804463583	1.843158059	0.846415224	1.082533464	1.390271891	0.264605585	0.461781658	0.23282152	0.437394299	0.500649212	-0.008336248	0.43643176	0.614269838	0.712880601	0.813991034	0.785182067	0.893788526
Ot04g04470	0.060235895	0.294735721	0.302801965	0.610623616	0.483277563	0.649194672	-0.747245505	-0.629421839	-0.765311589	-0.23111865	-0.21125897	0.014921417	-0.464919949	-0.059377113	-0.05629335	-0.129429219	0.159744124	0.249982122	0.015063065	-0.025528117	-0.06923016	0.100648902	0.045679629	0.032307539
Ot04g05630	-0.977251862	-0.324350259	-0.803060228	-0.780718782	-0.085822094	-0.311245344	-0.469043455	-0.356290169	-0.27530806	0.08218017	-0.220752834	-0.11115413	0.433093812	0.372875787	0.1947518	0.454397381	0.820692511	0.217416614	0.150633289	0.212889847	0.158393223	-0.249982633	-0.315945163	-0.488990475
Ot18g00240	-0.155210761	-0.232258468	-0.113072812	0.001008065	-0.346953448	-0.096561243	-0.73990086	-0.715912672	-2.587860184	1.096758749	1.214788501	1.79473427	1.019563411	0.988549861	1.174194536	1.091868404	1.232672926	1.34045395	0.769783257	0.346080952	0.55574599	0.035180192	-0.427670098	-0.297420323
Ot04g03690	0.10046065	0.119489299	0.221357731	-0.048096165	-0.39585951	-0.137998703	-0.638401431	-0.686224579	-0.665522894	-0.032473778	-0.486309941	-0.216615006	0.604319798	0.612133329	0.533281726	0.260618831	0.655316677	0.7071156055	0.097668136	0.114708299	0.308221462	-0.050680992	0.005734588	0.00229826
Ot04g04630	-0.065177155	0.325321601	0.838695401	-0.026078057	0.083051896	0.745096175	0.25348186	0.206709095	0.418595473	0.478030262	0.308970641	-0.489452216	0.089493979	0.085673541	-0.1721025525	0.155949632	0.513199613	-0.1660660085	0.298944396	-0.04246137	-0.542161578	0.117239219	0.13664711	0.289556485
Ot12g00400	-3.576091919	-4.251424384	-4.179717308	-2.3185514	-2.153272458	-2.058833973	-0.628668183	-0.689473845	NA	0.853325125	NA	NA	0.829680768	NA	0.923851026	-0.188493001	NA	0.4169760895	-2.757211255	-3.310425082	-3.008244515	-3.368211345	-4.952872212	-4.815566351
Ot05g04050	-0.004036383	0.092988178	0.106250952	0.46624671	0.274293825	0.545447759	0.688662901	0.606158389	0.697562118	0.388103373	0.083737671	0.389949542	0.15104134	0.273539703	0.313639039	0.315956515	0.317679054	0.31868326	0.201097853	-0.082796246	-0.084019308	-0.163285953	-0.198030571	-0.127046125
Ot04g03770	-1.43518062	-0.978897203	-1.509568754	-0.972470419	-0.97826891	-0.536264438	-0.809412021	-0.328092886	-0.262296835	1.604655723	1.101151262	1.785019819	1.517136556	1.589131827	1.694765303	0.76214237	1.061159003	1.196116038	-0.102045677	-0.480637214	-0.493579858	-0.587411388	-0.853808124	-1.0322643
Ot04g04720	0.131514445	0.373188648	0.54958865	0.225948397	0.388377716	0.451841	0.322444333	0.553913034	0.647836738	-0.086556463	0.040055085	0.314037104	-0.091813897	0.289339245	0.122975762	0.019678018	0.256668258	0.355515818	0.073597694	0.105625965	0.08755685	0.29440351	0.271032729	0.40003547
Ot12g00200	0.36235924	-0.098308898	-0.009791021	0.35704246	-0.126919933	-0.198156204	0.06694454	-0.227584702	-0.351809944	0.299653147	0.605564001	0.754694108	-0.289843179	-0.4894898	-0.55507887	-0.664528039	-0.629226522	-0.634960631	-0.030559939	-0.094274549	-0.041290476	0.082828292	-0.204487721	-0.223886382
Ot05g04040	0.159289806	0.513595014	0.395564825	-0.353903333	-0.114521479	-0.081209765	-1.090796151	-0.76263994	-0.592314023	0.04300292	0.305305179	0.327707087	-0.284294923	-0.164223849	-0.220209669	0.018566234	0.415510664	0.351124175	0.198228313	0.348434557	0.411001958	0.218066936	0.420545208	0.362847499
Ot08g01310	0.664989217	1.577060201	1.991039316	0.70091632	1.604557926	1.711708153	0.842673502	1.629303805	2.393368122	-0.450131883	-0.389787784	0.188766453	-0.366714831	-0.285935966	-0.558874101	-0.137757452	-0.520322761	-0.505288212	0.492807337	0.612490543	0.384573693	0.891257558	0.980145278	1.510897695
Ot08g02470	0.920097532	0.905646504	0.839859717	1.063055503	0.793145647	0.917583611	-0.338601762	0.049809658	0.15050504	-1.209821488	-1.086277916	-1.05074869	-0.817582657	-0.7708749	-0.974620388	-0.111594497	-0.29836176	-0.534462876	0.423514546	0.279566179	0.248795582	0.686192886	0.549157337	0.516641905
Ot08g03680	-1.251491413	-0.5771817155	-0.906768351	-1.16893666	-0.293786857	-0.368534326	-0.458059459	0.172758958	0.496771296	-0.779705761	-0.888287737	0.044274403	-0.568200587	-0.742941193	-1.400178947	-0.661836269	-1.058352369	-1.664450351	-0.83040712	-0.914964545	-1.255638626	-0.877255502	-0.703840207	-0.972368766
Ot09g00300	-2.102579007	-2.949434203	-3.190704457	-0.224490603	-0.216774687	-0.162516709	-0.175155889	-0.155161508	0.0065940845	1.293549094	NA	1.201711229	0.942221813	0.969307568	1.051822184	-1.164034629	-0.97157858	-0.772846071	-3.653236561	-3.481745163	-3.356498822	-4.074753452	-3.871194863	-4.215216811
