ID	LD03	LD03.1	LD03.2	LD06	LD06.1	LD06.2	LD09	LD09.1	LD09.2	LD12	LD12.1	LD12.2	LD15	LD15.1	LD15.2	LD18	LD18.1	LD18.2	LD21	LD21.1	LD21.2	LD24	LD24.1	LD24.2
Ot08g02470	354.047207588575	353.438033001041	350.664829680428	360.073516790836	348.695625529397	353.94123472711	300.987479017633	317.360734025635	321.605488640765	264.261723781601	269.469630410493	270.967344039858	280.796321049631	282.765259079858	274.176487844054	310.556836783978	302.683772639145	292.731068931458	333.11404382523	327.045985061983	325.748868639841	344.187094782122	338.410441796639	337.039772881108
Ot08g03680	262.505152596878	290.930281372793	277.036750563965	265.985199663958	302.876624984876	299.725689383808	295.951810046701	322.543589467824	336.202139043459	282.392999327318	277.815789979764	317.12739860607	291.308875563433	283.94278807226	256.237317035573	287.361718450405	270.646815422893	245.097111402549	280.255713353184	276.691244825598	262.330329271597	278.280847358775	285.591067144081	274.271403645417
Ot09g00300	226.628055546773	190.929372745533	180.758767065124	305.797767823162	306.123027724862	308.4102408815	307.877443680965	308.72029505449	315.5390069373	369.789838579606	NA	365.918467385022	354.979843644131	356.121627718603	359.599982834051	266.191841898165	274.304713471585	282.682165525484	161.260998209153	168.490117247756	173.769803102544	143.492201538542	152.073094156905	137.571051238204
Ot08g01640	269.893639888705	244.501769089752	250.032268489622	226.942755178116	218.860206158461	213.473473474254	240.058703490855	243.362280807786	256.788353311994	333.882069852898	326.439774140382	337.821722005193	339.380242362101	325.021942700134	325.78264073129	354.907080323488	335.158835052343	336.429472475695	361.227105491753	353.341374620597	359.8436633257	334.145615189638	309.879036795034	311.589378922338
Ot01g02140	297.077993068388	320.366519592934	339.711732938815	292.883066780833	313.881008638872	320.841834362853	NA	306.636254866109	296.314426303036	296.915836680202	302.283112110327	311.572446043062	320.873808737249	312.737723403635	289.558593585125	335.980103535564	331.474011673947	300.336440314499	324.55061978441	309.416724890719	350.928663606272	312.869291454489	314.868210081892	320.315486787347
Ot01g03440	341.657678941055	325.467104967186	332.94177463577	353.946335453111	334.821095800682	347.809713044666	358.539718352519	360.339326156734	356.941452286751	320.577765131081	347.330190210574	359.898407953723	305.350587497946	302.374292567091	306.86029030577	314.909762486693	320.276247521593	326.684923502515	319.304857692646	312.454874001946	316.897558841118	316.74383464211	307.04517382362	315.980600896612
Ot01g04750	316.375985463538	329.015318205514	331.259372031167	356.314623515798	363.72314317435	374.466162350108	366.384685865157	375.738374198592	370.959479385516	341.479994385062	369.522116963119	378.531729014298	306.301123286371	298.960672970382	299.04912620531	286.685738056653	291.240093769154	284.540034331228	287.767776767366	279.414979437925	268.678469999388	293.01265180384	294.13044215611	294.569426420086
Ot01g01260	312.99596542027	313.443980529306	278.084415197148	308.858563886361	318.130710327172	328.295022353874	322.668855644862	307.798391933763	328.8556939907	325.412945400246	313.277078144495	387.426608390743	305.750407425636	308.603944535581	309.002163480859	294.068673106573	283.340417796978	295.127316519116	304.389265744442	295.312016981431	303.749926640035	306.769757678009	305.341169991543	315.526235394032
Ot01g02290	303.436434943367	309.88135861789	314.827993803332	307.181021980538	311.035808111898	312.346815298023	320.22080570175	336.640109346287	333.175757294176	316.299899700762	316.250056829915	324.628253077804	287.737837860905	288.560835265178	291.727875242711	269.972388756457	274.924586216557	279.568151751372	288.295220526201	299.225953551336	298.806777750925	294.513809153581	300.791544046218	303.846787698892
Ot01g03730	290.90928242648	286.475912110484	295.201986125499	248.756405731828	240.797410703461	245.55450953568	207.71588768808	220.652542748157	229.059466637633	325.400919589603	300.85721050299	309.792985518499	361.738377848609	369.622846532361	372.737199607336	357.351274571156	367.713426274223	370.048714935832	338.444796124827	330.625034758511	345.118004951744	313.689383028683	304.172708919006	302.61756192676
Ot01g04880	305.238941158485	317.592309076956	324.97193407814	259.697335867061	273.219914405668	263.02796809636	241.16466832917	250.234262272513	233.410133580492	240.766462662532	235.897199666056	238.463462973696	308.574525435174	331.165256995014	320.492694745558	343.009924608075	357.725185638476	354.480239417733	357.545341638422	353.86667651376	361.192896469824	328.251360921689	332.733076994591	330.851502549897
Ot01g01390	322.611083444818	330.423593071953	341.11828478582	299.199932054378	299.415387511493	309.794909277243	210.999458436787	240.936931057668	193.5148897436	330.029422805018	293.104863231058	304.858336139163	326.384168972193	334.495448626399	332.46939014549	344.77128322721	353.214617947861	348.543891018634	345.773398142401	353.512655499869	354.032440645139	338.149458942294	336.792500580634	342.354046599526
Ot01g02360	218.085125084099	140.011479579326	134.880888399561	308.651689001955	273.443458577812	280.862565232619	345.070299984054	329.968888142048	NA	365.24845706771	NA	NA	347.68358611669	341.399622867531	350.36983999779	260.586938928405	265.961952728241	285.697613769247	154.724878269961	96.4615103612495	97.078415857164	154.959846161283	83.6999949531609	70.1874551926815
Ot01g03830	329.665560927964	337.227904817943	333.138800099668	326.800942940673	328.878074231707	331.522085197661	283.532350333441	289.052725318496	293.830795970664	305.721245762222	314.69834175481	320.119924271239	319.698545797417	321.918525407019	319.245099134555	310.388244850336	318.138055564838	318.889974855394	315.718621469813	322.640288021422	318.548055361471	331.836202929501	325.864355583467	321.765792131773
Ot01g04940	293.271642651449	294.549408723097	292.54886930071	294.029388145437	297.045692587461	298.06672239807	311.66021936948	313.698852890866	312.940330027367	344.331555633411	332.494918773063	331.936685305271	342.280174533539	336.203495024429	337.425638813197	336.756204114379	341.146121873301	349.025568449031	321.733228775932	323.16912371894	336.998549407184	309.169987866968	299.83884430321	302.986440431763
Ot01g02440	302.101021828123	320.459091946227	317.307857554686	308.149302120669	325.132245747104	321.508643263349	347.282868047099	347.872299489329	357.906612663162	327.365296807538	328.856752108594	338.829083627114	305.641196135781	293.004853153319	297.232931356615	272.212260864444	270.489282404147	277.599323406924	272.999203052161	277.593109720138	277.988744347036	276.178609405832	293.415375496043	304.555391349904
Ot01g03880	332.849214296485	344.891907887334	344.854676204372	353.390919459751	355.872618150504	355.536649847843	298.666770597569	309.032255281372	314.621625109105	256.341779588766	310.368954822806	315.193904806351	214.239242470397	206.452621258741	213.569985705352	181.184555754602	196.109551213945	195.420314227183	271.083268883515	271.462371772521	267.167643481405	318.997525008491	313.977357437314	310.954057006927
Ot01g05000	285.610560650957	277.231310289844	278.911469352333	289.888272554908	284.133642509637	288.973712437663	311.401058597436	312.914877193427	324.872309460344	319.282837113081	319.034350133227	339.868715463095	332.664144835524	325.659958408932	330.115051357109	337.067783307531	352.342000416654	361.401984503012	335.156249469331	336.773864663115	346.49681308329	306.870813943944	296.34177996372	301.512615791964
Ot04g03480	292.262919694948	285.553189381525	280.615041523232	269.758399134709	256.98730438943	252.782791345506	231.063991127355	221.284761087142	205.596280346925	326.692586710911	293.389328074122	299.938524902065	332.232450481549	343.549155625736	333.81378729332	343.810321683156	368.093992342868	363.736396985169	352.104805339131	348.708417791559	351.492796879099	318.833960536483	308.048922728127	312.015833272135
Ot04g04040	300.729171998895	306.429601629601	315.214198488275	303.877228327164	297.527139433224	311.636699652563	291.168045682419	301.277657975547	301.969975733197	356.860430326644	352.883563542847	369.105206161418	345.284847140054	351.007023430956	346.51555038217	334.909609147802	341.967030821542	348.93291671898	328.063737872915	325.771760171711	332.473170300228	316.243050218641	320.04151055214	318.672977136964
Ot04g05360	276.781250312438	260.042649465618	259.89338275844	270.018272906476	245.660496898262	239.160031034241	308.585603909717	294.075633811693	279.312353974005	314.087709214785	320.991578300129	326.18578040323	316.413790341116	322.495767395178	316.064503141225	320.085570807217	327.019614990193	310.659354543375	325.775514823029	337.301997857357	338.316553635532	308.336286530102	303.365321588562	298.08814042247
Ot05g04650	270.770139166783	243.58928497191	242.469703794834	195.442703236308	160.698922451019	162.157585582087	194.092753973034	150.015065685658	149.414349507347	322.320266564188	289.829490798851	301.33260334288	358.112586960712	362.218026302849	354.95604461208	359.495228108629	360.10433006411	363.221937038144	335.802134310828	330.12224863279	333.972920451389	316.042513502999	315.833948268828	319.725923654734
Ot04g03510	247.79494663925	271.296872455158	257.499383160186	335.562864688229	NA	NA	323.672947306894	NA	NA	316.500311512881	328.247831670011	NA	189.049755445877	161.68885115803	174.892735766143	66.3130043653775	83.0988522143556	99.0112744531268	87.4581612332102	75.9796063320294	26.1426106301407	113.209928253989	110.646994891967	68.9768951833931
Ot04g04140	178.206519424989	167.645645374325	172.570993403739	156.545073783123	150.207468454586	137.641502094271	206.134019435637	164.339565729345	160.360213985118	323.222665934517	318.850907284561	NA	328.246021433098	322.636836249554	328.534628769148	320.600657506039	345.001087793229	NA	339.774901915297	NA	NA	310.652292499049	292.090952626158	298.75971079026
Ot04g05410	307.77822935206	340.404653841792	344.456940601582	310.750056210329	318.911649726626	331.495734474745	327.769491730872	307.42749836356	296.318405679524	348.479238122543	340.651924118854	353.689255169916	336.413953876939	347.265209901165	345.235379232702	349.817461756742	360.562455908854	356.369020707159	348.437045855923	355.092184224603	361.534427932385	347.991712568421	346.071526579322	355.526927185651
Ot15g02300	292.157836122958	280.606218309728	286.122556208905	222.91190511713	217.93136838404	208.679226530196	226.351138493325	227.277170554395	213.158888755839	199.074958461124	204.516801757959	188.95586795924	201.990462767421	200.014778977419	189.411391780751	299.224692207021	322.934545039303	316.76364186212	364.270395080592	377.797920270824	381.650265577424	365.850327223048	355.879954367125	367.451143609662
Ot08g00730	324.934977768874	343.752018801219	343.562231081237	310.345618646199	314.618152049258	318.719794838591	300.087062464379	307.782256363035	298.814871650947	284.014103515315	287.129678604538	291.944407955823	272.458218495272	270.82830150591	261.013322037246	321.157197336022	319.174721585011	323.303473792366	342.491275819288	346.121408527309	349.971462868081	344.672677312933	347.121959007963	350.62661653737
Ot07g02510	312.335831881679	327.213661486106	326.502454589383	329.620864267729	335.158491957584	340.172565560506	324.866538352729	329.139513997724	331.023371230289	322.824665433402	332.570163428857	343.691262701124	303.70898635945	287.597140513362	292.052626677893	295.475977283368	292.105287529025	294.415652816108	300.064293222459	291.851615640808	299.863603781382	298.73897056665	294.113979024524	298.07603620462
Ot06g04000	307.19516116047	292.461438141654	293.831708908764	318.230921397147	296.950648025447	301.752690479523	320.589633284224	319.600706503277	NA	305.840253273717	307.195480606604	NA	309.326211527524	316.116677994141	314.415696380475	306.461123265613	333.057379274514	306.080150153966	305.296528511433	306.779235296604	307.540162942842	308.654853027808	295.352070206725	295.40149992218
Ot08g01570	315.470229506003	339.859771139966	333.756044432746	337.235243142285	350.045299144972	355.131974617138	356.271228035798	348.463646301575	357.558348297923	305.397926481031	324.238447014984	329.290374900454	291.748796983218	267.277522876534	265.339008275579	316.90425519592	287.140347591124	290.998698510332	290.57676361935	283.499622575393	289.622693141328	306.500393725632	295.187890153839	298.495671909665
Ot04g00950	333.414879755722	347.915055739827	350.802944564386	325.727911700399	335.887031146637	328.597164101586	341.664353291255	342.549139157172	352.657501403368	275.871072062007	269.281913652462	275.241976142471	303.487539453609	289.005755818832	284.743503033761	315.741820391654	307.856759396259	296.705131371922	301.700733859997	305.142231181041	306.14606523746	329.220726875163	333.900667620674	334.045691317672
Ot10g00560	313.579274271398	339.824421672575	336.334861029186	288.7216194851	325.968857382417	324.548464176401	325.093482025272	342.796106723402	351.624746722462	219.92551934745	240.234421585684	245.959311988399	206.280224214949	192.497543638434	175.575994751436	227.05650173469	212.783286622128	208.696243570756	285.45882677251	290.314884393588	283.117443173094	319.195142826186	326.053782925381	329.489748533715
Ot10g01800	325.102990374433	346.126344471714	336.657218936858	349.500616718757	356.54241963486	349.907818769223	367.215930990901	357.307896964626	347.427630218125	355.622965938394	339.782838031355	345.665267565206	327.789382205846	343.797566727649	312.664073828635	342.74334411152	336.654536356545	326.26881371895	345.0003790511	341.498812325333	351.890022835048	342.886654821833	337.324091785598	340.450717063754
Ot01g01190	303.022193696266	281.112765241312	289.948532708346	281.136835073305	251.411868112408	259.248175759888	297.607232015011	291.433577840903	288.021844000735	306.608078435612	291.652142565289	299.890882154287	313.057933459709	300.15868723651	304.796472958824	306.079800356656	301.34212218849	305.58575022696	300.857302483917	292.460769699143	302.067502494528	320.215574128454	299.991802683015	310.156797864118
Ot10g03000	303.282167373989	328.641101898096	329.74443672265	310.897040466871	332.224223584356	342.258259550777	336.501404005481	333.541282963715	345.997116370113	317.659460001345	331.073486207865	346.340087532306	308.805430779352	311.112503596089	306.152232090694	298.222726771375	309.023307923125	302.209074904432	321.280496040191	329.702971577481	331.920022635775	327.150621038427	318.416949322972	322.310561058842
Ot10g00530	314.730664872657	314.174844744949	311.366119756173	311.330171358898	313.383475669506	311.887903399959	329.026537813029	335.496007706554	336.466527932137	322.65598387948	316.144046324561	323.438169489815	316.650229674342	308.276810996733	308.603592461932	294.367710013226	296.500112567352	300.285910600741	302.86672131164	305.234489273192	310.370573762997	303.684953201795	308.487444326355	311.321919843529
Ot11g02370	308.411576670506	304.434897642461	308.525382917728	307.776659226678	302.97574041953	308.370624839612	326.223150162968	316.657798583318	316.545742629435	330.417095137967	320.833478051616	329.814033572484	339.614993579746	333.185851505354	327.221818828518	313.293178769216	319.055603460339	314.922427758689	317.324441437586	322.354823528633	321.817141685612	314.468610158078	310.159762078058	310.981582067451
Ot13g00290	316.170077474879	322.337588360069	326.69157171698	238.45842927321	250.758324825965	249.55823504521	169.891046623602	176.298809750734	160.902253034623	182.42220528503	195.495122753431	185.799670749856	296.851909851703	316.974036344844	304.232919498856	347.336703699538	362.007393816315	346.192908648843	338.30068709426	341.032137059991	339.022327439792	346.689469284543	345.795096008865	341.624575123499
Ot14g01150	320.298694029336	314.679217647046	311.954969636135	320.801082765415	311.720804238354	310.460827750096	301.679648813297	309.771207073876	312.35778096736	300.481261860013	312.797282866438	318.281596649012	296.68106198255	300.203832503996	297.910374171227	316.60985763523	323.507817683723	318.904653358874	327.686487965395	327.946582584127	NA	320.159204447849	323.382744616046	329.12647998001
Ot14g01870	323.902760936111	313.534273129845	307.82863759788	336.402115147576	325.040897052082	327.135302546665	297.52102485146	292.634693533582	287.891401578066	354.402738657811	309.912908455204	319.989184533502	338.222141073539	339.996480047822	329.9069343508	334.638289062092	338.473547457194	330.594048399221	322.245536613764	310.314666937836	313.346487786586	312.589301091483	299.12458264487	301.748568789739
Ot01g00690	336.390151388227	332.056042867003	330.579291193455	327.481685307572	328.58046808795	331.591804716834	308.045737245679	296.242167486395	310.228445146705	308.333927906444	295.741183377476	298.898753282053	310.098916315529	298.551337527281	298.132434086526	311.190467464381	317.197624188959	314.46365258846	341.268011102552	346.234684724954	342.905111330175	330.745492086696	326.784502551392	325.893619344866
Ot01g01960	242.872285974675	224.93377821294	211.167271525514	220.397073480123	210.793736644166	199.372819091066	226.586966545423	214.604643784421	205.873906100347	198.037129147799	204.567184458205	188.388635241119	298.82087338535	302.039911841739	299.600410644754	377.053639528332	388.07310607308	383.90783878669	381.183116538646	367.746027948424	373.334925309508	329.118859684806	287.523216639603	294.606943846729
Ot01g03070	299.433369951318	285.854457310431	283.571348728885	278.664546596243	268.197774176629	256.398297779364	309.762414590939	287.492714718816	277.378835387492	311.219697460096	294.338539792467	293.69437582053	320.274666140983	316.677769699682	309.550090363545	316.24667865965	319.708896265266	316.087652067934	319.518243073052	335.556470411942	341.881919335467	306.472177417061	300.495976574132	298.459758458397
Ot20g00580	283.663593415933	283.550509400252	285.243705009721	259.704898705802	258.485349689708	251.920278901317	321.552839213479	324.891963406912	319.234855823221	320.842518613268	312.354033355829	314.207485707063	308.078203857144	306.045172151254	307.386657440923	302.158629625961	299.04004036982	300.854835523421	314.031578760468	319.81346985318	321.420265737745	308.085778330502	312.358543582827	312.525175631394
Ot01g00860	332.230783527482	314.77096297293	314.707759809221	300.937515500859	317.952371239624	315.063337712009	321.96038069127	325.321059784479	315.501391059028	331.519822348827	324.120445644993	346.385078598953	354.549290367932	356.654397434462	335.842746714397	339.311257847255	347.385312036276	343.518855919663	335.347770578733	322.000918607993	325.83402746532	356.902435174749	322.289358654259	324.675595559705
Ot01g02010	267.896367475399	274.825221059167	NA	252.024390097486	271.836072320708	279.786758672324	236.846077647921	238.659984650217	266.209634853908	305.115511902102	286.002369216963	302.837781359356	368.95986993161	361.387311858996	350.899536087933	386.626479544185	390.29438766385	382.098909841058	363.724672831497	346.546663541931	366.195539271626	303.539567651326	277.752538169863	254.416859785667
Ot01g03360	262.046606430492	197.130277892177	198.195707511652	296.994288443658	244.969031376358	263.381565879955	294.429975114806	269.253382787669	268.99156449611	349.319232902343	331.859293261577	NA	359.226226810658	357.159156555281	351.705223183402	335.529883708629	NA	NA	307.950270233226	300.689690977588	304.841065834896	288.270219081703	254.376939894778	261.11307830327
Ot01g04580	288.558750055036	288.29171905428	279.719117197043	314.331919460928	323.705389679572	323.045179588569	317.822157399254	322.076971406019	NA	318.918260592282	328.549888350119	NA	275.047662514049	261.654931831208	269.816790583066	201.464478183556	155.582017375567	181.596712929731	148.562239170161	114.323747428804	97.675051572706	245.33223206146	227.996426625309	227.267188389643
Ot17g01310	299.077822863405	304.905457521174	304.253584097451	299.447431946522	311.58224749185	311.361812249741	342.680728327387	353.575694682916	357.143982358071	311.698656647546	330.288497413443	335.288404773299	249.722891442951	251.097871996047	229.59929574209	237.729673115399	237.792479521783	227.864593423203	272.057721146182	290.573685082644	289.182753215755	289.023293445302	290.762873366888	297.916460383071
Ot17g00920	323.683968915135	327.812547825702	334.130402800531	328.501980577553	328.135540199429	340.416868462047	306.165780603007	319.846630663502	315.73250118934	299.41564574942	314.536266092323	325.736316025511	281.278002358233	274.61482531181	277.376664941129	268.67502320174	260.52301357531	281.995478880646	296.27967327842	307.32643058947	306.320419468445	318.444672129842	323.161597681001	333.470037834219
Ot17g02280	241.702569543751	238.535469285409	229.2613875777	207.175401059105	233.735050218815	206.470917453854	216.705560575939	239.232988475952	230.727772090252	215.372826837273	212.238363367758	200.230963495089	348.438860519049	341.737679373298	333.823810390005	375.88884239082	375.383182936071	369.785001065753	347.284987570933	322.728828558138	340.52498200886	280.873686999743	247.674594823558	243.816482751248
Ot17g01810	314.302751137118	324.751459253039	NA	335.712998427352	334.838816292991	313.866098117509	352.843944550151	340.650606582709	324.609378692776	339.674116112069	330.077644670107	328.834895551847	333.795072462741	329.171273974782	333.6452199357	341.90780644416	343.360057931323	320.528771924562	347.853193760888	329.278686662341	329.51196403528	337.715993639317	327.978373165288	310.013025394377
Ot17g01290	292.616746376999	297.021517622364	298.581060603153	268.203760271745	268.606491003734	263.344023244974	324.936829865118	316.20373579157	318.927456029243	308.566031784863	316.640882607961	313.172630513964	311.456368052426	303.430531723825	297.680504055097	327.115440905309	323.753149911696	310.92925410971	338.482212423035	352.993732285861	358.155871785381	331.629158204969	333.06483744385	327.78999879843
Ot17g00880	260.154858355707	224.455212157535	198.58824568622	244.714395248122	236.000875575767	222.616384267824	270.277101712526	265.852574506915	256.809010196331	339.183506667632	364.973813359544	370.119016691744	357.181127224021	347.364196343318	345.45007532024	351.018125048271	338.751451682662	335.651983583476	351.26177868756	311.567807455879	319.643093312508	302.062119839819	237.829732808881	237.616704139108
Ot17g02300	323.604001953496	338.799981612193	335.503834073601	336.95617490704	349.715511880505	356.455609831836	323.743840025506	323.433069901983	332.020155087772	252.77180093153	314.549804066032	310.498895586896	178.805873130551	159.047115855851	159.983308394835	159.137080747992	161.925065302387	160.925486754931	182.804273441836	178.369996468748	167.011709453825	301.843363228549	284.587040863543	278.098965277211
Ot05g00380	328.29772740249	328.96955373187	326.105027135344	335.25214696264	341.550336693518	341.939051294303	338.569034113603	326.90988958513	329.965352229973	318.698154786903	318.486588875225	322.031664223436	311.285669789281	303.920154502096	300.949052362478	314.035497392449	309.008425476601	302.647226070764	316.967616522984	314.834870874099	322.036868227746	319.93857112216	320.589494090355	318.940383986457
Ot17g01270	308.480067599343	304.921064728503	302.568728907006	311.970760805318	305.240397045411	302.876240452331	319.24986051754	303.170838541559	306.007172183058	342.462096872566	335.674856019397	337.104628202685	339.615571980432	334.795466634836	333.116982072053	341.594315084727	334.837414363713	322.506706444004	336.98985986532	344.698176390264	342.196070959455	321.671610575958	311.229663564017	313.602842803124
Ot17g00860	337.426034263735	372.733720645871	380.313903734984	342.288994627617	377.245002305762	379.954635761437	324.407525621312	318.055227709722	317.221209329523	289.232937115795	278.412903220484	281.45471774214	201.758444167377	185.39381517454	178.315282234055	212.066113189937	231.824866586431	234.643118050766	271.273592217456	280.765832997645	280.864514241856	290.809673405817	320.498717810093	318.335827583371
Ot17g02320	224.08216238916	195.649407985507	200.066895825865	166.313533961243	136.671987082795	132.327317448126	131.241311543549	118.97083230901	105.222033594034	146.127608114544	113.093586629661	109.444125027743	320.952339329456	351.225957470145	329.403726385879	347.025956550169	371.809374929898	347.058071172295	369.48702548073	366.904103971962	NA	343.630273782211	328.185584610519	332.028084206198
Ot05g00410	286.767526510433	283.231646641339	290.842206621253	294.910613607565	278.393372997115	276.269768195228	347.752172314498	325.976077632252	334.641469401702	340.489584021741	343.544256229206	NA	302.51961438009	286.769365918199	293.268267263374	266.868640466899	274.781399440215	269.057159775157	282.055337091767	284.805095898934	292.18409136613	297.402901191521	300.786033874413	297.097233311558
Ot17g01240	337.108816960139	317.022015316211	315.817845199151	332.532759650509	322.890807181169	322.595492635555	324.514421116391	313.580702842264	312.418082769358	303.916167579968	299.798219632707	308.218810066849	284.932508831556	274.838887688141	266.117908750436	267.19762218163	253.045231941572	238.775404758022	276.021452657367	254.893508194716	254.012357725287	315.640346249034	299.096043644276	294.02132898065
Ot17g00830	304.85353875631	304.593449280417	310.552599464642	266.604160187456	276.529185055324	279.356913590247	173.706670631783	184.116287528245	178.825183223581	221.92792920325	217.011502501734	221.984628784283	292.0067513803	297.793322497983	291.368304979875	330.915349580094	359.89931465297	355.921788152626	358.741399644754	364.141777290567	372.99470973907	322.056558427109	327.787446812484	334.218986334747
Ot01g00330	308.845026334196	324.961180909193	NA	311.615788324195	317.057937366979	328.672825495897	349.22221490261	319.213534374579	290.862085166528	330.697728060676	327.933190633301	320.874615172227	327.870891470956	316.777542363772	311.574532918303	313.05118306295	330.95866943508	315.344880537699	320.297793568942	324.674684054855	292.725863957596	332.076720111921	323.204983043943	319.133246491402
Ot15g02750	339.278780865804	331.354683409531	330.791052364369	347.496475623411	350.031189599591	344.832152090357	330.818883044379	328.665070728118	337.602286707891	326.123515428113	321.723884407434	340.120575048833	317.573715313848	310.335828199713	308.937418350914	326.676344067976	324.385041343216	316.946486286754	323.885331815097	319.670050089404	324.420811174402	316.706019015157	312.673917052445	310.030674392804
Ot15g01070	313.548533798793	324.370063754184	326.442680518469	318.964624923208	341.047679096599	342.418076748489	321.874136516146	348.465951852828	359.431066564363	312.620778676135	310.287703331925	328.73629431671	306.427956047821	322.515594554225	309.371242935944	319.630887966224	330.717138059662	321.214752124687	334.10285033964	342.459822515578	343.56670408589	323.729948839979	318.64907545892	323.728206513824
Ot03g01040	324.527228975685	333.474954303285	338.186229940764	310.496715908716	313.941385138487	317.702026051136	284.453364333311	280.525203515871	225.039778432618	369.702676745088	328.514293965595	342.431930458744	343.613862226548	346.877601853694	343.88038202075	340.6035048025	347.410402679509	339.792396565344	339.541472617857	328.221817170685	335.541188088666	334.477107157447	326.622443076199	341.444730153893
Ot15g02320	248.862645388566	241.215721621801	232.379951203959	234.759848338773	236.594866565657	232.56951027841	336.219315238001	324.138379860171	338.362584103515	320.096205690884	337.762492189891	341.935742468046	310.975940753271	292.077659443119	294.911749711122	334.660848501505	329.451945005078	325.417672258768	355.658760219139	337.823671941827	351.844991595246	303.826481202026	286.146468088316	292.092411379584
Ot03g05280	153.103979500413	150.319737372558	120.331227604185	149.364623699303	159.53042398752	150.895956694682	169.047547252456	191.067031729525	198.296361835269	294.13949057956	201.904140353708	212.163719201562	395.750810654222	387.837557631197	391.583941584486	397.738586057904	397.984858034182	394.630692514246	267.762964653764	208.302639163569	222.986029435118	185.329459804288	166.426554028681	155.438069290546
Ot17g02230	321.414142345709	344.980135996625	345.001706788614	338.443205554555	342.675184094817	333.79975649238	349.03845193334	335.24830526246	327.327056095494	352.817383055176	329.288464546813	320.525263159928	348.334396363988	351.471832815561	346.476878725574	358.674062187092	353.067410483706	347.381409233276	353.512385374397	354.004861121115	360.618351563096	351.920621837446	345.1841413459	347.611516910594
Ot15g00590	330.359116128378	313.355298016531	316.676648392323	297.28748843966	277.827568048928	289.077306567815	218.202456746947	214.053997647083	204.821493383895	312.136498632344	290.600710824158	295.27137283559	339.475763037121	325.821471605101	332.307520407305	337.706864426937	328.582020930024	328.870738647401	343.248922967033	332.217723711268	345.729888044554	317.425500443557	307.367746465866	314.72565954209
Ot14g03460	231.213588367277	198.939339582053	178.31914682408	202.736876185923	209.122074646495	192.467366854627	211.642421176601	211.797786404712	207.50320540111	360.995156572952	353.48625916588	348.516947309606	371.098807894994	376.934784742271	380.172055445531	356.09869087074	359.837184319045	352.172551947515	351.816954990933	350.875559459344	357.792581227073	313.166202682765	286.810945681214	285.221169134625
Ot15g00400	334.369280387099	350.278861060192	348.409857988541	329.494431383031	346.651529470692	353.19377242253	334.024816284252	345.477500390498	355.982908003142	242.140683255888	256.336452830808	268.470525657551	223.6762559967	195.219986597425	211.600762900994	242.601847970036	217.816275120467	238.643361584791	308.063168305796	306.76344421173	306.026580495867	324.371744661361	336.919523795718	340.398736500522
Ot15g00620	321.047557251489	350.911537617635	350.153878708809	318.557908533722	335.809475459516	332.669022944076	340.846562799947	351.594171073608	359.812688474565	266.300055013699	291.089350645851	292.568070213813	195.197833442235	168.059023931386	168.977009389683	206.581410153523	197.795120415819	190.629813925105	282.451803214441	278.616437072662	276.771172246399	317.496748818943	331.570997931407	326.597890829116
Ot14g03010	221.592740588593	210.434983923996	199.88382132245	218.841754877266	208.761893397612	183.696477346089	312.230859428719	277.623248649284	287.180686412559	332.312436876372	318.776626826631	327.760488370489	340.855154543575	355.178643893081	352.587274345075	351.367379704956	359.462313142838	357.729717954387	336.43746579529	339.863440681527	351.079330092854	286.078437443504	266.597321013505	272.938029328307
Ot14g03490	261.062972009503	212.741289403972	201.655232124815	223.804745553003	216.297096590996	208.032073979069	272.579323694615	249.874749887686	224.934644359642	324.68489575038	332.555450527378	333.438237135999	338.803082743664	354.627334708997	342.96374659965	343.8205646151	351.311848981459	333.429025469589	345.938636144565	334.526254733423	334.248467907993	314.456599733795	267.34100012823	266.061017324674
Ot15g00420	306.044523647781	293.633867335451	302.461376500256	239.179203661734	206.21493453431	210.2959996896	306.256441590953	248.592369762722	232.662383319123	338.823348603676	318.463660036701	315.962643538661	341.368369417888	336.055439961513	341.417518132033	338.592205297842	340.222288544205	332.410622173926	334.933988646105	345.43976363445	356.217813505935	340.064350084325	334.363898575479	330.74133081392
Ot15g00640	313.368134330053	NA	313.590114468128	303.95333453483	NA	307.798590691816	288.286268952512	NA	NA	NA	NA	NA	129.101346361455	63.0505219514139	62.2141986944326	37.2585142868248	33.6722886869035	17.1591680800605	92.3140507003385	91.0671389182066	85.9606274767212	293.828582400338	290.746055189767	283.172315634372
Ot14g03040	340.64737848215	351.43989815062	353.281813092228	339.821080050185	362.336462874988	360.66432002194	339.153214591507	348.711204956969	358.059763477859	302.807075895991	295.373633157994	297.987394117926	288.454398747336	281.297833521949	265.904237689579	282.15200588435	287.813061228721	272.178591608683	324.268243313069	318.539640202675	316.274700256992	339.525503641364	339.278718730201	335.555006051979
Ot14g03470	331.322372305692	333.276941372287	331.290743976863	331.39661128368	332.041045423243	335.416149629761	326.207964963457	323.27131760599	325.385318199583	320.278901141826	305.604456415884	306.682167807592	319.228173632301	327.693218760353	317.205813779497	330.355528113449	336.65456497939	321.352018271714	345.494177518957	352.43182194164	362.88933708377	335.209737938033	335.54036089264	332.798834589202
