Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
	Selenbp2	G3UZT2	1417580_s_at	13.56979719	13.48436545	13.64412471	13.4812234	13.2685488	13.47545716	13.34478011	13.44879529	13.47012872	13.66506271	13.0867072	13.18490707	13.81309309	13.55135566	13.6326432	13.11178856	13.42920634	13.54683904	13.00221905	13.48147974	13.37808412	13.56637134	13.71635046	13.63598136
Band 4.1-like protein 2	Epb4.1l2;Epb41l2	G3X9B8;O70318	1452541_at	4.292035032	4.286071475	4.378938786	4.209792132	4.148896682	4.197809113	4.114156605	4.322858293	4.004119458	4.167451908	4.045717767	4.352248274	4.222746636	4.277207375	4.276159884	4.26166285	4.173471863	4.160698869	4.224264079	4.082517214	4.136173052	4.251147835	3.983125385	4.327267591
Acylamino-acid-releasing enzyme	Apeh	G3X9I2;Q8R146;Q8R146-2	1426030_a_at	9.989603335	9.734461647	9.94073941	9.998525588	10.05431535	10.0810543	10.18198626	10.16951439	9.969877246	9.956523312	9.852409176	9.999132717	9.938304308	9.910123155	10.03905633	9.870570237	10.14695973	10.13764132	10.04392686	10.0388013	9.897527675	10.01214999	9.882361334	9.777111628
Ras-related protein Rab-21	Rab21	Q6A0C7;P35282	1437742_at	6.412656745	6.397764148	6.153648484	6.182983295	5.743009125	5.869729133	5.771733325	6.12445567	6.062794557	6.079653575	6.211852513	6.130269408	6.333967791	6.327359551	6.187746099	6.139108219	5.793886419	5.851829675	5.859815036	5.941784839	6.144504667	6.020319215	6.168418656	6.617398835
Transcription factor A, mitochondrial	Tfam	P40630;P40630-2;D3Z0F3	1448224_at	9.421942447	9.389979931	9.408854526	9.75526023	9.714719582	9.790876586	9.748108685	9.474142609	9.274916276	9.386377671	9.350868739	9.474919672	9.211988652	9.423606488	9.492077015	9.548666613	9.778464204	9.357820305	9.637070665	9.440776809	9.419037573	9.411361986	9.425249947	9.2736333
Prefoldin subunit 3	Vbp1	P61759;Q3TIR6	1421750_a_at	8.801222354	9.167489464	8.983897615	9.097879757	9.133292661	9.080681109	9.048634053	9.208520004	9.206829415	9.06952281	9.310676221	8.844737002	8.770260073	8.964916542	9.013379667	9.121789179	9.29365466	8.86963007	9.403312502	9.246313288	9.372134249	9.173666187	9.277130622	9.08684738
Transitional endoplasmic reticulum ATPase	Vcp	Q01853	1423030_at	11.7885023	11.93738825	11.94731532	12.00910003	12.06305584	11.96866296	11.89235895	11.95158431	11.91739405	11.81262952	11.93262366	11.7997217	11.85046144	12.05332539	11.92703447	11.98363094	11.97355471	12.05542648	12.0149125	12.00921285	11.85042146	12.00529685	11.96723842	11.79256994
Urocanate hydratase	Uroc1	Q3UEL5;Q8VC12	1451565_s_at	11.77286945	11.73427549	11.68899479	11.74352717	11.67935056	11.60978448	11.51216142	11.55408281	11.61876177	11.78153257	11.89874761	11.96796237	11.95938035	11.82984747	11.93787849	12.08334002	11.91111009	11.98433661	11.91417324	11.97691387	11.94955432	11.80180722	11.74171048	11.94806943
Phosphotriesterase-related protein	Pter	Q60866;Q60866-2;A2AUR3;A2AUR5	1453578_at	7.21426641	6.697964859	6.393442666	6.452813069	6.030370604	5.67109867	5.72773686	6.120508107	6.534292161	6.487875245	7.497133908	6.419986695	6.31383494	6.440416247	6.069396725	6.222363327	5.990707444	5.821549959	6.168584161	6.047922426	6.974150329	6.372821513	6.368079096	6.787464713
2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	Bckdhb	Q6P3A8;Q6P3A8-2	1427153_at	11.06002548	10.97067083	10.94745186	11.17054037	11.20083127	11.22167997	11.16119097	11.28774933	11.23318107	10.94051943	10.88369601	10.90194186	10.90744739	11.00498266	10.97697224	11.12809425	11.32074964	11.25535919	11.14409212	11.28202048	11.02030295	10.66809891	10.81573247	10.57775666
Nischarin	Nisch	Q80TM9;Q80TM9-6;Q80TM9-4;E9PWZ1;Q80TM9-2;F6PY46;Q80TM9-3;Q80TM9-5;F6UKP3;F6ZL69;F6YR29;Q80TM9-7	1433758_at	8.475951517	8.540842923	8.143574275	8.592525992	8.342003656	8.476782958	8.371413574	8.151454327	8.357085273	8.225455784	8.622573417	8.746913496	8.568301693	8.376043613	8.76946783	8.901864001	8.589687212	8.587328202	8.042275866	8.517598766	8.26922535	8.419860521	8.438437184	8.337469933
IST1 homolog	Ist1;2400003C14Rik	Q9CX00;Q8BHC2	1423837_at	8.478512068	8.259467734	8.343279201	8.489478944	8.618897989	8.464563896	8.622412831	8.708270109	8.430999476	8.34659355	8.434501349	8.294893643	8.272762212	8.282672032	8.437482031	8.47775722	8.55041901	8.479810944	8.530979782	8.493163213	8.223268397	7.988223506	8.231142876	8.077486201
ADP-ribosylation factor-binding protein GGA1	Gga1	Q8R0H9	1459863_x_at	5.112644099	5.303111817	5.231838991	5.003714328	5.041541025	4.865156599	5.115512759	5.0349753	5.070788688	5.074444821	5.286442199	5.563944126	5.270371757	5.247986332	5.368175702	5.332763698	5.080233236	5.268844743	5.146183136	5.259052955	5.289360111	5.198696164	5.029230794	5.257813167
Tether containing UBX domain for GLUT4	Aspscr1	Q8VBT9;Q8VBT9-2;Q8VBT9-3;A2ABZ8;A2AC05;A2AC03;A2AC02;F6S7C9;F7B7K7;F7CRQ2;E9PVI1;A2AC01;E9Q6F5;E9PWZ4;E9Q779;F7D2E0	1423912_at	9.081804015	9.007936588	9.016614465	9.139896212	9.049844004	9.031320087	8.976318694	9.086662268	8.884733237	9.101452796	9.195708253	9.211906836	9.331962542	9.307787314	9.217251279	9.362809093	9.235842717	9.277647457	9.214308949	9.221086183	9.01219204	9.262784821	9.278174731	9.007383919
Fructose-bisphosphate aldolase B	Aldob	Q91Y97	1451194_at	14.19819075	14.21155953	14.1672118	14.23409629	14.26043164	14.31853365	14.23916101	14.65308063	14.17369916	14.29535098	14.3273392	14.20563158	14.21392387	14.22755012	14.24527722	14.22721876	14.35721927	14.40792006	14.27125099	14.50951519	14.26452882	14.2379993	14.36676627	14.1276625
Quinone oxidoreductase-like protein 1	Cryzl1	Q921W4;D3Z6I4;D3YZD6;Q921W4-2;D3YU21;F7BGV1	1430546_at	5.964520678	5.936755971	5.759358539	5.761579928	5.621427029	5.435840946	5.460993587	5.39617792	5.867743425	5.803569888	5.859507391	6.035591583	5.677172511	5.730290575	5.569830888	5.911691973	5.252804369	5.626502739	5.834403798	5.328494184	5.793709455	6.157314424	5.851365724	5.79307959
Cytochrome b-c1 complex subunit 8	Uqcrq	Q9CQ69	1452613_at	4.174634553	4.209899616	4.406133285	4.348193206	4.376493828	4.541805247	4.508953891	4.084103283	4.180982818	4.003433253	4.320359206	4.432175881	4.594832953	4.4110651	4.313994423	4.334197758	4.444147342	4.521531335	4.170258892	4.27408925	4.873519963	4.259297802	4.104734909	4.183205986
2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	Coq5	Q9CXI0;F6X4L9	1417265_s_at	7.737016935	7.552887505	7.729672632	7.62030083	7.574479199	7.673831439	7.744886553	7.858601981	7.528260325	7.532008304	7.386358353	7.535804148	7.73997212	7.620598224	7.613065605	7.774249372	7.567152382	7.59195773	7.594173887	7.795959602	7.311364219	7.38082495	7.523671364	7.53080675
COP9 signalosome complex subunit 7a	Cops7a	Q9CZ04-2;Q9CZ04;D3Z440;D3YVI6;D3Z0S0	1429078_a_at	7.13372647	6.778710447	7.064326485	7.288305509	7.272576282	7.236401232	7.217597268	7.49165989	7.132705191	7.144241881	7.324495692	7.173336838	6.857575401	7.198214686	7.070470018	7.302614704	7.283927246	7.544969911	7.458794541	7.690902852	7.372717014	7.142479748	7.053783661	6.881095675
E3 SUMO-protein ligase RanBP2;Putative peptidyl-prolyl cis-trans isomerase	Ranbp2	Q9ERU9	1422621_at	8.196280099	8.636660609	8.375313361	8.826944448	9.076549728	8.982788487	8.744635392	8.705725147	8.855484068	8.522256466	8.814175466	8.430086447	8.086425916	8.59668396	8.546863136	8.780906369	8.854729561	8.553946712	8.552894319	8.638096407	8.344588442	8.360486157	8.778104413	8.068222955
Na(+)/H(+) exchange regulatory cofactor NHE-RF3	Pdzk1	Q9JIL4;D3YZS9;D3YW13;D3Z114	1431701_a_at	8.880391866	8.701277822	8.811651619	8.869022927	8.683966202	8.763652552	8.668468747	8.785701431	8.883982868	8.69426034	8.793678419	8.713978973	8.74513196	8.936235073	8.831924011	8.726031097	8.841887996	8.879613597	8.998834267	9.076078138	8.948329111	8.909295904	8.766689135	8.696416993
	Fam98c	E9PYD1;D3YXS7;F6S0H0;F6ZXW2;D3Z100;F7AR27	1451143_at	7.411387289	7.364129564	7.331696378	7.66266689	7.782253432	7.882887617	7.945803179	7.668422587	7.430361057	7.672799823	7.31531487	7.729711613	7.594260109	7.606173994	7.550632493	7.762762337	7.765884033	7.722544281	7.771695736	7.642304163	7.806544428	7.769216755	7.741601028	7.696361736
	C130039O16Rik	E9Q2I4	1444107_at	7.287948371	7.414579196	7.218196971	7.072096905	7.038533903	7.037509278	7.050669575	7.230916288	7.069068337	7.472481567	7.474639197	7.304639377	6.953329997	7.295622868	7.137855829	7.145599617	6.998669059	6.869445692	6.74766753	7.15114536	6.946514341	6.97599422	7.273192391	7.277078213
Signal recognition particle 9 kDa protein	Srp9	P49962;D3YZX8	1417530_a_at	11.19987906	11.2903856	11.35880988	11.19813006	11.2509048	11.22285816	11.17923239	11.34764031	11.40164235	11.36512582	11.09445805	11.1854223	11.05159579	11.23817152	11.14593613	11.16285178	11.13312681	11.25964967	11.29844773	11.2761132	11.37280623	11.41517226	11.44098601	11.32357021
	Fuk	Q7TMC8;Q7TSB1;F7CFR7	1437337_x_at	7.163810157	7.121544326	7.284914719	7.159321031	6.989953958	6.940005965	7.276195012	7.095262204	6.945331125	7.15889699	7.118092856	7.009621979	6.923110231	7.119508639	7.13607841	7.064152386	7.081213215	7.201166765	7.159781224	7.141899582	7.200468079	7.461269322	7.24336511	7.525046131
Protein FAM126B	Fam126b	Q8C729-2;Q8C729;E0CZ67	1456320_at	6.313267305	6.608811631	6.699459691	6.958757196	7.345472269	7.522891013	6.615497785	6.987117301	6.878923293	6.672672471	6.107447715	5.722418178	6.446447388	6.222941971	6.771662745	7.023378897	7.24800737	7.038547031	6.50741412	6.969071662	7.033313219	7.006819221	6.855294226	6.409317996
Insulin-degrading enzyme	Ide	F6RPJ9;Q9JHR7	1423121_at	7.275544506	7.29969888	7.207162603	7.421047872	7.503066937	7.103928667	7.158987346	7.474169958	6.989068111	7.208433808	7.231437071	6.879220116	7.193914575	7.346575788	7.29252193	7.177420636	7.08042188	7.182093223	7.301833351	7.456907786	6.898041874	6.680610282	6.995385508	6.166095935
Cytochrome c oxidase subunit 6B1	Cox6b1	P56391	1436757_a_at	13.48037831	13.51300399	13.52344326	13.53228915	13.46297579	13.49772287	13.48080867	13.46861359	13.47071941	13.46350539	13.24876347	13.34557288	13.41674511	13.387084	13.35623746	13.38140995	13.41339985	13.44452784	13.43823278	13.4310103	13.46197328	13.50095477	13.48625849	13.51550829
CTP synthase 2	Ctps2	P70303;P70303-2;P70303-3;A2AEQ5	1448111_at	7.32953659	7.157613234	7.317742265	7.471547904	7.256588341	7.141546583	7.598573359	7.566886899	7.027017666	6.707616391	7.15594949	6.956275722	6.901104092	7.093633773	7.146574925	7.420598813	7.400702084	7.261913595	7.647619012	7.386253596	7.345170216	6.501811681	6.535603763	7.133833679
Interferon regulatory factor 3	Irf3	P70671	1416898_a_at	7.866784285	7.66113148	7.856670701	7.820380387	7.645347626	7.778592604	7.603482501	7.703379393	7.653050394	7.678714489	7.928695791	7.701640051	7.895368824	7.880085349	7.840718276	7.838846416	7.733858096	7.718522915	7.708705388	7.649573194	7.51175808	7.670172947	7.809640223	7.766372155
26S proteasome non-ATPase regulatory subunit 12	Psmd12	Q9D8W5;B1AT36;Q3TRH2	1448492_a_at	10.46915628	10.45382089	10.45995432	10.53616909	10.67234193	10.63275156	10.64811664	10.51910978	10.42290529	10.39050397	10.46829486	10.53619382	10.38058001	10.5527038	10.6430037	10.49317459	10.60645749	10.53760392	10.57329934	10.51445659	10.41015038	10.34141144	10.44878802	10.20739437
Serine/threonine-protein phosphatase PP1-beta catalytic subunit	Ppp1cb	P62141	1426205_at	10.13881683	10.26716133	10.13646561	10.31839736	10.43768404	10.18116023	10.26294792	10.26924628	10.21467772	10.306056	10.21711866	9.406152875	9.856787023	10.28496852	10.0987275	10.1172726	10.22546213	9.642408489	10.07630474	10.09922546	10.10718689	10.03318512	10.26387587	9.894150325
Thymosin beta-4;Hematopoietic system regulatory peptide	Tmsb4x	P20065;P20065-2	1415906_at	12.76549753	12.76092517	12.78043604	12.6171108	12.76272173	12.72386882	13.07172431	12.68916651	13.12939427	12.90306841	13.13721586	12.93102249	12.74558039	12.61294924	12.63930264	12.54189795	12.61821963	12.45126674	12.42458111	12.6594148	12.88536722	12.72545956	12.73338721	12.94081955
Zinc finger CCCH domain-containing protein 15	Zc3h15	Q3TIV5;Q3TIV5-2;Q3TIV5-3	1427877_at	8.326667459	8.517714349	8.544588224	8.696269505	8.529516026	8.706955133	8.319988585	8.353928633	8.59701759	8.727230228	8.474543572	8.253390974	8.104425561	8.21717496	8.146354176	8.17724972	8.218105956	8.240014992	8.462216275	8.646155142	8.461693468	8.231213558	8.390265668	8.013852457
Cytoplasmic dynein 1 light intermediate chain 1	Dync1li1	Q8R1Q8	1424947_at	7.46656851	7.435786636	7.438702909	7.699247245	7.81452184	7.6327382	7.620654281	7.650941539	7.348442568	7.292702657	7.157759309	7.154499351	7.043200991	7.282753832	7.304246655	7.336168219	7.22400318	7.624277617	7.49097869	7.544921985	7.10226142	6.988111469	7.165487016	6.996903459
Protein NipSnap homolog 1	Nipsnap1	E9Q0E4;O55125;Q5SVG6	1456748_a_at	11.7368325	11.70451932	11.91001541	11.92610676	11.84136152	11.76794032	11.64340221	11.76782675	11.4837199	11.50547254	11.43333452	11.75349227	11.68068063	11.77497506	11.78503434	11.7626449	11.77873615	11.71924514	11.62433241	11.5413335	11.51576517	11.61654566	11.5496655	11.72208457
Tubulin--tyrosine ligase-like protein 12	Ttll12	Q3UDE2;F2Z423	1445451_at	5.488103452	5.577807365	5.742329518	5.454946487	5.358845645	5.422987376	5.448360357	5.635615916	5.51182435	5.681742964	5.500555248	5.747674794	5.566567554	5.660157007	5.599334942	5.471063335	5.393548169	5.809290647	5.555183688	5.59385377	5.62939884	5.795236871	5.66357198	5.714339234
Carbamoyl-phosphate synthase [ammonia], mitochondrial	Cps1	Q8C196	1455540_at	14.09965913	14.13480234	14.13194444	14.17355526	14.20574076	14.19067587	14.15315086	14.22796051	14.11639547	14.11335403	14.26937295	14.12311045	14.2083543	14.15791492	14.18211246	14.174486	14.26033168	14.26016926	14.17748001	14.27233114	14.13530534	14.07349436	14.05901862	14.10855877
CDGSH iron-sulfur domain-containing protein 1	Cisd1	Q91WS0	1416850_s_at	12.54224078	12.44645661	12.52248869	12.84332816	12.75425381	12.78502405	12.77595355	12.63523803	12.39831151	12.33180968	12.27731383	12.52680699	12.54101905	12.64063449	12.75224014	12.81223181	12.85098184	12.70997011	12.7095159	12.55956414	12.74784806	12.54732162	12.52157958	12.56130944
UTP--glucose-1-phosphate uridylyltransferase	Ugp2	Q91ZJ5;Q91ZJ5-2	1434486_x_at	11.73162595	11.95090729	11.99265663	12.35094824	12.43396238	12.43660057	12.53243702	12.50874121	12.1717476	12.03879665	11.70845736	11.90269359	11.78929703	12.08036097	12.18244829	12.35001965	12.37950184	12.41730239	12.41764301	12.38139138	12.51153335	12.12090915	11.90014553	11.63384422
Methyltransferase-like protein 2	Mettl2	Q8BMK1;Q8BMK1-2	1444716_at	4.47219915	4.474121327	4.43965727	4.801540266	4.756555452	4.545245133	4.638025379	4.979855061	4.931452209	4.791657385	5.16924333	5.161938226	4.682617349	4.491071444	4.671303169	4.693314488	4.457492877	4.658507118	4.608773965	4.533778676	4.795229924	4.801652453	4.518904698	4.759033855
NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	Nfu1	Q9QZ23	1418229_s_at	9.446522592	9.402531976	9.591710668	9.726365882	9.658168916	9.776597081	9.653698023	9.810281894	9.58769821	9.293537	9.358745243	9.401014437	9.280566994	9.563111422	9.472050419	9.440711934	9.848728651	9.641002283	9.55538258	9.761766841	9.798270343	9.692081303	9.640380598	9.688841505
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	Ndufaf3	Q9JKL4	1418185_at	8.558842218	8.44871286	8.648598489	8.610552092	8.437679944	8.3735693	8.630901439	8.627103936	8.464146803	8.523424719	8.81722851	8.101601006	8.33723181	8.115875176	8.274696878	8.424146204	8.540667236	8.358505402	8.342201039	8.432465576	8.463203961	8.45822531	8.457247795	8.864019431
Protein LTV1 homolog	Ltv1	Q6NSQ7	1426813_at	8.447568111	8.369357824	8.468652775	8.481367602	8.347421618	8.420917584	8.567806436	8.583180483	8.548119683	8.440660001	8.936838333	8.326650857	8.529541535	8.522558288	8.412954762	8.545033992	8.561964443	8.658144012	8.492543621	8.340667896	8.24541031	8.09955201	8.237214531	8.154779189
Rap guanine nucleotide exchange factor 2	Rapgef2	Q8CHG7;E9QNQ4	1452833_at	9.505823808	9.505266095	9.150769193	9.803615415	9.745621868	9.704701842	9.48996233	9.516187856	9.499912119	9.20774058	9.353664558	9.228946853	9.308470793	9.472158891	9.464304917	9.637839523	9.691746503	9.170769885	9.308124525	9.228488413	9.486253004	9.198692193	9.555562327	9.198689113
Coiled-coil domain-containing protein 104	Ccdc104	Q8C6E0;Q5SNY8	1451442_at	7.831805262	7.891122984	7.900641753	8.22255493	7.855408439	8.081515501	7.949506289	7.984455268	8.05891734	7.756643256	8.301538495	8.112884926	7.734896369	7.73983185	8.050683978	8.248648648	8.35184629	7.9947973	8.004820053	8.010286053	8.161566531	7.742559233	8.229910352	8.155979734
Integrator complex subunit 4	Ints4	Q8CIM8;Q8CIM8-2;Q8CIM8-3	1423806_at	7.693104223	7.62265877	7.595193405	7.732406426	7.713110653	7.410885201	7.490101685	7.669036825	7.642467494	7.468289324	7.916179166	7.485638885	7.430848173	7.747840951	7.671276508	7.785186374	7.728255629	7.801193861	7.795235666	7.785328041	7.782365481	7.722341075	7.54641369	7.503720482
Homeobox protein DBX1	Dbx1	P52950	1457012_at	4.379938688	4.55397503	4.483039579	4.542927012	4.724446736	4.166520434	4.422178169	4.529877723	4.536834553	4.511095622	4.671575282	4.648676034	4.650211767	4.487155449	4.612952829	4.824866361	4.540986806	4.372764488	4.437124712	4.583208543	4.500356952	4.417950747	4.641028345	4.492431579
Extended synaptotagmin-1	Esyt1	Q3U7R1;Q3U7R1-2	1451099_at	6.392444846	6.611872605	6.492292936	6.338702789	6.080332433	6.418483096	6.371268608	6.622032367	6.628655475	6.478127695	6.845030021	6.620861488	6.670615456	6.725309027	6.5694805	6.512702241	6.349280625	6.537487343	6.418983745	6.785142773	6.539837752	6.78453157	6.508966313	6.595201325
WD repeat-containing protein 44	Wdr44	Q6NVE8;Q6NVE8-2	1430775_at	4.046031894	4.233027603	4.304696017	3.979010973	3.865737798	4.110700153	4.020625455	4.200558969	4.281113689	3.988617015	4.128298711	4.328791908	4.182198357	4.269163975	4.116324927	4.067336531	3.974931557	4.293417174	4.075709734	4.188983604	4.089346699	4.125702888	4.09520874	4.133633294
Ubiquitin thioesterase OTUB1	Otub1	Q7TQI3;D3YWF6;D3Z7K0	1417705_at	8.104778567	7.804605361	8.014212892	8.191964989	8.083005431	8.171085154	8.076364372	8.242005366	8.014046688	8.056791731	8.129555156	8.040648761	7.978542398	8.029917351	8.05706178	8.226774643	8.272363711	8.202274459	8.320038202	8.264825575	7.988165276	8.033348662	8.025047734	7.965293023
Lysophospholipase-like protein 1	Lyplal1	E9QLB2;Q3UFF7	1451490_at	8.978319029	8.820095436	8.866014438	8.941753048	8.548192729	8.592691908	8.539131756	8.995968013	8.874874662	8.607789768	8.605194953	8.51787437	8.654524947	8.641935726	8.622904147	8.322894904	8.689818505	8.815554707	8.805509915	9.039571245	8.787644072	8.446597804	8.616281554	8.780431797
ATP synthase subunit f, mitochondrial	Atp5j2	P56135;F8WHP8	1416269_at	12.60162692	12.6037342	12.55475303	12.58132486	12.56667177	12.50109453	12.44195729	12.56891871	12.43657524	12.53025784	12.42422993	12.4949644	12.57872203	12.49956017	12.46117484	12.41644746	12.49578146	12.56625263	12.60275199	12.51866316	12.59495535	12.61997092	12.55971516	12.67781607
COP9 signalosome complex subunit 2	Cops2	P61202-2;P61202;A2AQE4	1423459_at	9.261192287	9.443384945	9.212576361	9.593463661	9.579845561	9.520359084	9.254129823	9.218946766	9.325266911	9.301542739	9.300985241	9.187751772	9.321341464	9.265932973	9.342608379	9.550360589	9.413651725	9.463603744	9.215450987	9.202217668	8.75296349	8.692790387	9.04030032	8.541885685
Mevalonate kinase	Mvk	Q3UEB4;Q9R008;D3YV77	1418052_at	8.287609471	8.251748121	8.205015745	8.19934273	7.768674008	7.731481464	7.980196802	7.937203986	8.166435727	7.835773506	8.55119587	7.859274661	8.4770722	8.370008567	8.388752803	7.951387524	8.241046174	8.267659449	7.970309867	8.251126169	7.97027095	7.961032001	7.732069036	8.137042459
Ubiquitin-associated protein 2-like	Ubap2l	Q80X50-2;Q80X50;Q80X50-4;Q80X50-5;E9Q9Q3;Q80X50-3;E9PZA1	1435882_at	7.697869454	7.592358053	7.702630912	7.949881975	7.907547104	7.863888851	7.816154693	7.476305633	7.429736557	7.53475829	7.774540851	7.577552915	7.547168073	7.879085008	8.163323926	8.159895546	7.794019897	7.886373142	7.769252618	7.808371266	7.852408884	7.631080693	7.826558383	7.874644977
Vigilin	Hdlbp	Q8VDJ3	1419806_at	6.429203939	6.367313143	6.372701511	6.432724437	6.310405537	6.191618777	6.363405904	6.472344469	6.529381622	6.575572199	6.086086308	6.118063747	5.94044605	6.092467261	6.123586753	6.126589241	6.239890737	5.998168685	6.307708639	6.521396517	6.520272949	5.956434609	6.080210704	6.229623139
Heat shock 70 kDa protein 12B	Hspa12b	Q9CZJ2	1460371_at	5.203975051	4.909366406	4.834056522	4.977623959	4.95360895	5.121648162	4.914218079	4.853323993	4.824093728	4.65749339	5.073306207	4.902634225	4.876993724	5.259970786	4.985812385	5.231594248	5.239915122	4.931682549	5.059744194	4.993463211	4.978122668	4.962772687	4.817274452	5.112411602
Tubulin-folding cofactor B	Tbcb	Q9D1E6	1448533_at	9.567706429	9.753393582	9.556384748	9.382955593	9.369125496	9.234753291	9.484803157	9.608224501	9.55731943	9.527769738	9.727068137	9.443965545	9.672019583	9.651699744	9.380422409	9.476873521	9.244207548	9.462785921	9.687398015	9.711781781	9.823368861	9.848945975	9.948444867	10.08438782
Prolyl 3-hydroxylase 1	Lepre1	A2A7Q5;A6PW84;Q3V1T4;Q3V1T4-3;E9QNM0;Q3V1T4-2;F2Z499	1452752_at	5.987886702	5.842703598	5.808979168	5.8976128	5.560095856	5.772157413	5.877784659	6.125385987	6.207991259	5.891103457	5.974769873	5.496690166	5.916050803	5.89696208	5.370230132	5.622979293	5.805780463	5.681599804	6.05878451	6.489297574	6.42492268	5.935228352	5.772157413	6.09238692
Cyclin-dependent kinase 11B	Cdk11b	P24788;A2A9P6;P24788-2;Q64434	1418841_s_at	8.595523823	8.692350635	8.509079373	8.488491276	8.499719285	8.615834821	8.413293218	8.657089837	8.684718511	8.383447456	8.938225643	8.42391263	8.587450213	8.564133635	8.466917864	8.704981983	8.677321916	8.572579714	8.736740537	8.757113966	8.50371011	8.491699644	8.458523194	8.505226147
UPF0485 protein C1orf144 homolog	D4Ertd22e	Q6NXN1;A2AA85;Q6NXN1-2;A2AA86	1434482_at	8.006243823	7.89926793	7.931666093	7.765948477	7.724159931	7.754906143	7.776063327	7.87984183	7.941373126	7.864696621	8.164107066	8.347016199	8.167761278	8.09356768	7.922620198	7.955747985	7.804180027	7.820863971	8.220283984	8.15325779	8.275107367	8.239917691	8.205091835	8.392079044
Phosphorylase b kinase regulatory subunit alpha, liver isoform	Phka2	Q8BWJ3;A2AHQ7;Q6PE66;A2AHQ8	1434518_at	7.81477712	7.853226788	7.865977644	8.081628555	8.067117371	7.955053512	7.926487952	7.826861516	7.66716543	7.495163045	7.369605444	7.744464487	7.990170592	8.051499393	8.188609308	8.138031772	8.308305989	8.116794293	8.027319985	7.952084775	7.947775421	7.629689012	7.589650899	7.738300941
Kinesin-like protein KIF17	Kif17	Q99PW8;A2AM72;A2AM74;Q3V365;O35057	1419826_at	4.497621234	4.405846992	4.421561296	4.182698058	4.303044462	4.381774377	3.987689017	4.106988023	4.249140212	4.294647352	3.789446017	4.655635674	4.825514433	4.492465707	4.2901	4.211454763	4.287823927	4.284199337	4.035822542	4.22225447	3.991399843	4.472162118	4.256097088	4.258380816
GDP-fucose protein O-fucosyltransferase 1	Pofut1	Q91ZW2;Q3UXG7;A2AMC3;E9Q686;E9PZ15	1443881_at	6.691668807	6.51930923	6.458563465	6.639625042	6.348409386	6.167214286	6.446228074	6.499118058	6.457117999	6.647232279	6.619490609	6.358619371	6.546654547	6.699518683	6.634739373	6.302436528	6.350705473	6.378839887	6.449158264	6.402508502	6.604699213	6.427982019	6.41297669	6.660873454
Copper-transporting ATPase 2	Atp7b	Q64446;B1AQ57;A2AG68;Q64430	1436481_at	7.685099241	7.577039689	7.53225179	7.930291597	7.843999572	7.922379014	7.90634544	7.851035933	7.628309359	7.60951737	8.047051686	7.501799599	7.7793536	8.029093626	8.008895737	8.182246017	8.393514694	8.292062268	8.045323636	8.232557277	7.830675784	7.747677467	7.866905669	7.876342753
Protein misato homolog 1	Msto1	D3YX87;E9PUB7;Q2YDW2;Q2YDW2-2	1424577_at	6.58579185	6.465749946	6.749975459	6.759739154	6.697949254	6.839155311	6.840965695	6.713568968	6.432203485	6.616304903	6.630382853	6.506312047	6.591246345	6.904628818	6.620301824	6.812545387	6.728657112	6.862431451	6.511969254	6.842406317	6.421141862	6.947061195	6.755087565	7.07307729
RalBP1-associated Eps domain-containing protein 1	Reps1	O54916;E9Q632;F6R6F1;O54916-4;O54916-3;D3Z2E3;D6RIN6;F6YT69;O54916-2	1416216_at	7.203620537	7.199883414	7.273510793	7.584288716	7.369408916	7.357393117	6.747967022	6.878613589	6.750747637	6.798032839	7.288257708	7.354491234	7.400976848	7.456616989	7.699343321	7.690123624	7.399828187	7.247880153	7.1052872	7.00822262	7.141380819	7.186519413	6.995385508	7.295364695
	Klc1	Q8CD76;D3Z5T6;Q7TNF4;E9Q7C9;E9QKS0;E9QM07;Q5UE59	1428881_at	6.806973415	6.818421889	6.831740834	6.877327952	7.027381975	6.951622616	6.766202704	7.1759584	6.92843434	7.059511175	7.10385465	6.949918088	6.80264794	6.811078958	6.768085232	6.953464594	6.841951718	7.28758808	6.979942989	6.906994571	6.837083421	6.846299358	6.910147751	6.895024675
Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial	Gm20498;Cox16	E9PVN6;Q9CR63	1450895_a_at	9.941792379	9.9383222	9.7722203	10.07480116	9.908310188	9.96400763	9.930628334	9.966577459	10.08068972	9.970673201	9.601086209	9.91823638	9.862000341	9.803506367	9.793869622	9.876415948	9.90342316	9.878609877	9.910957469	10.05957557	10.06664466	9.919733422	10.03682225	10.08769389
